"AnimalType","AgeinDays","HasName","NameLength","Hour","Minute","Weekday","Day","Month","Year","TimeofDay","ColorComplexity","BreedComplexity","IsMix","IsSlash","SimpleBreed","SimpleColor","Intact","Sex","LifeStage","OutcomeType"
"Cat","21",0,"8",16,48,"6",12,"4","2014","lateday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","2920",1,"4",19,19,"7",7,"6","2015","lateday","11","11","yes","no","Siamese","Flame","no","Female","adult","Adoption"
"Cat","60",1,"9",16,5,"3",6,"11","2013","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","60",1,"5",11,5,"5",23,"5","2014","night","4","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","365",0,"8",15,26,"4",15,"1","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Euthanasia"
"Cat","90",0,"8",11,38,"6",12,"7","2014","night","10","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Adoption"
"Cat","90",1,"11",14,40,"4",17,"7","2014","midday","18","22","yes","no","Domestic Shorthair","White","no","Male","baby","Adoption"
"Cat","60",1,"6",11,33,"6",17,"10","2015","night","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","30",0,"8",17,45,"2",12,"5","2015","lateday","12","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Adoption"
"Cat","30",0,"8",15,25,"1",22,"6","2015","midday","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","21",0,"8",15,4,"7",10,"5","2015","midday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","6",0,"8",14,37,"6",22,"8","2015","midday","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","730",1,"4",14,8,"7",9,"8","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","nearly_baby","Adoption"
"Cat","60",1,"8",11,56,"7",3,"11","2013","night","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Adoption"
"Cat","21",0,"8",14,0,"2",26,"8","2014","midday","18","22","yes","no","Domestic Shorthair","Orange","yes","Female","baby","Transfer"
"Cat","14",0,"8",18,41,"6",16,"5","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","Unknown","Unknown","baby","Transfer"
"Cat","7",0,"8",10,49,"5",4,"7","2014","morning","5","24","yes","no","Domestic Medium Hair","White","Unknown","Unknown","baby","Transfer"
"Cat","60",0,"8",14,8,"7",11,"10","2015","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Transfer"
"Cat","180",1,"6",16,51,"3",25,"11","2015","lateday","17","21","yes","no","Domestic Longhair","Brown","no","Male","baby","Adoption"
"Cat","30",0,"8",20,9,"6",12,"7","2014","night","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","60",1,"6",14,31,"6",11,"7","2015","midday","6","18","no","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","1825",1,"7",17,23,"5",30,"10","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Return_to_owner"
"Cat","2190",1,"6",12,28,"3",17,"9","2014","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","adult","Adoption"
"Cat","60",1,"8",16,48,"7",11,"10","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","180",0,"8",9,0,"3",17,"12","2014","morning","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","1095",1,"2",14,58,"2",17,"12","2013","midday","17","21","yes","no","Domestic Longhair","Cream","no","Male","adult","Return_to_owner"
"Cat","30",1,"4",13,37,"5",3,"10","2014","midday","17","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Adoption"
"Cat","21",0,"8",15,32,"6",13,"12","2014","midday","16","22","yes","no","Domestic Shorthair","Blue","yes","Female","baby","Transfer"
"Cat","730",0,"8",12,15,"5",31,"7","2015","midday","4","22","yes","no","Domestic Shorthair","Blue","yes","Male","nearly_baby","Euthanasia"
"Cat","7",0,"8",11,49,"2",21,"4","2015","night","10","22","yes","no","Domestic Shorthair","Lynx","Unknown","Unknown","baby","Transfer"
"Cat","730",1,"6",14,32,"5",10,"1","2014","midday","12","24","yes","no","Domestic Medium Hair","Orange","yes","Male","nearly_baby","Transfer"
"Cat","60",0,"8",18,10,"1",3,"3","2014","lateday","11","24","yes","no","Domestic Medium Hair","Cream","no","Female","baby","Adoption"
"Cat","2190",1,"9",13,38,"4",11,"2","2016","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","adult","Transfer"
"Cat","30",1,"6",15,18,"5",15,"11","2013","midday","4","22","yes","no","Domestic Shorthair","Blue","yes","Female","baby","Transfer"
"Cat","60",1,"5",18,45,"1",18,"1","2016","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","300",1,"5",12,52,"1",23,"12","2013","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","7",0,"8",16,26,"1",8,"6","2015","lateday","18","22","yes","no","Domestic Shorthair","Orange","Unknown","Unknown","baby","Transfer"
"Cat","1095",1,"5",12,32,"3",16,"4","2014","midday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","adult","Return_to_owner"
"Cat","1460",1,"4",18,3,"7",20,"9","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","adult","Adoption"
"Cat","2555",1,"12",15,40,"6",26,"4","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Adoption"
"Cat","180",1,"3",16,26,"1",12,"10","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","30",0,"8",11,7,"2",7,"10","2014","night","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Euthanasia"
"Cat","60",1,"11",13,10,"6",12,"7","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","30",1,"6",15,59,"2",3,"11","2015","midday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Died"
"Cat","1095",1,"5",15,49,"5",27,"12","2013","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Transfer"
"Cat","1095",1,"6",16,45,"6",26,"4","2014","lateday","10","11","yes","no","Siamese","Seal","no","Male","adult","Adoption"
"Cat","90",1,"8",13,58,"5",27,"12","2013","midday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","7",0,"8",19,3,"5",19,"6","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"3",12,4,"5",4,"7","2014","midday","10","7","no","no","Siamese","Seal","no","Female","baby","Adoption"
"Cat","60",1,"6",16,37,"3",1,"7","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","90",0,"8",14,17,"4",17,"4","2014","midday","11","22","yes","no","Domestic Shorthair","Cream","Unknown","Unknown","baby","Transfer"
"Cat","150",1,"7",19,23,"2",15,"9","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","60",0,"8",14,0,"3",11,"11","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","90",0,"8",18,6,"7",3,"8","2014","lateday","10","22","yes","no","Domestic Shorthair","Blue","yes","Female","baby","Euthanasia"
"Cat","90",0,"8",9,0,"2",23,"9","2014","morning","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","365",1,"5",13,29,"2",7,"7","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Return_to_owner"
"Cat","150",1,"3",12,13,"2",17,"12","2013","midday","18","22","yes","no","Domestic Shorthair","White","no","Male","baby","Transfer"
"Cat","730",1,"4",17,35,"1",3,"8","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","nearly_baby","Adoption"
"Cat","1095",1,"4",15,3,"3",23,"10","2013","midday","10","12","yes","no","Snowshoe","Seal","no","Male","adult","Transfer"
"Cat","60",1,"5",18,34,"2",19,"1","2016","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","baby","Adoption"
"Cat","150",1,"10",19,7,"1",28,"12","2015","lateday","6","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Adoption"
"Cat","90",0,"8",9,0,"5",2,"10","2015","morning","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","14",1,"8",16,25,"1",28,"9","2015","lateday","18","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","240",1,"4",17,16,"1",4,"1","2016","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","60",1,"5",18,32,"1",29,"6","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","60",1,"3",17,22,"4",28,"5","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","1095",1,"6",17,9,"3",1,"7","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","adult","Adoption"
"Cat","180",0,"8",9,0,"7",6,"9","2015","morning","4","16","yes","no","Russian Blue","Blue","Unknown","Unknown","baby","Transfer"
"Cat","730",0,"8",15,13,"5",10,"4","2015","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","nearly_baby","Euthanasia"
"Cat","365",0,"8",9,0,"6",11,"4","2015","morning","11","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","90",1,"5",17,0,"7",3,"1","2016","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","730",0,"8",9,0,"7",1,"2","2015","morning","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","nearly_baby","Transfer"
"Cat","120",1,"5",18,22,"1",15,"12","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","730",0,"8",19,34,"7",20,"12","2015","lateday","6","22","yes","no","Domestic Shorthair","Tortie","no","Female","nearly_baby","Transfer"
"Cat","21",0,"8",18,24,"6",25,"4","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","yes","Female","baby","Transfer"
"Cat","365",1,"4",18,17,"4",15,"5","2014","lateday","13","21","yes","no","Domestic Longhair","Tortie","no","Female","baby","Adoption"
"Cat","365",0,"8",9,0,"1",15,"6","2015","morning","17","22","yes","no","Domestic Shorthair","White","yes","Female","baby","Transfer"
"Cat","240",1,"6",18,25,"6",6,"2","2016","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","365",1,"6",17,24,"7",13,"10","2013","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","14",0,"8",13,1,"5",2,"5","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Died"
"Cat","60",1,"12",11,14,"4",21,"8","2014","night","11","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","30",1,"3",17,26,"1",23,"6","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Euthanasia"
"Cat","120",0,"8",9,0,"6",25,"7","2015","morning","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","150",0,"8",19,22,"7",8,"6","2014","lateday","6","24","yes","no","Domestic Medium Hair","Torbie","yes","Female","baby","Euthanasia"
"Cat","7",0,"8",11,20,"7",11,"5","2014","night","11","24","yes","no","Domestic Medium Hair","Brown","yes","Male","baby","Transfer"
"Cat","14",0,"8",16,5,"7",16,"3","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","120",1,"7",14,11,"6",12,"7","2014","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","60",1,"4",15,40,"6",18,"7","2015","midday","16","11","yes","no","Siamese","Lynx","yes","Male","baby","Adoption"
"Cat","60",1,"6",11,16,"3",21,"10","2015","night","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","90",1,"7",15,14,"6",6,"12","2014","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Female","baby","Adoption"
"Cat","730",0,"8",14,31,"1",10,"2","2014","midday","5","24","yes","no","Domestic Medium Hair","Black","yes","Male","nearly_baby","Transfer"
"Cat","60",1,"2",18,58,"6",5,"10","2013","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","365",1,"4",14,23,"5",19,"9","2014","midday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","3650",1,"4",14,52,"4",20,"2","2014","midday","11","22","yes","no","Domestic Shorthair","Black","no","Female","adult","Transfer"
"Cat","90",1,"5",10,54,"6",8,"8","2015","morning","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","21",0,"8",7,33,"1",5,"1","2015","morning","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","3650",1,"6",16,45,"1",28,"12","2015","lateday","5","21","yes","no","Domestic Longhair","Black","no","Female","adult","Return_to_owner"
"Cat","120",0,"8",9,0,"4",2,"10","2014","morning","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Transfer"
"Cat","240",1,"6",16,11,"2",14,"1","2014","lateday","17","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","7300",1,"2",16,38,"6",13,"12","2014","lateday","17","22","yes","no","Domestic Shorthair","Brown","yes","Female","adult","Return_to_owner"
"Cat","365",1,"7",18,46,"3",3,"6","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","14",0,"8",10,50,"3",8,"10","2014","morning","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","7",0,"8",12,21,"2",30,"6","2015","midday","11","22","yes","no","Domestic Shorthair","Cream","Unknown","Unknown","baby","Transfer"
"Cat","365",1,"9",19,0,"7",10,"5","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","14",0,"8",13,8,"6",31,"10","2015","midday","5","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"6",16,50,"2",15,"9","2015","lateday","10","8","yes","no","Manx","Blue","no","Male","baby","Adoption"
"Cat","60",1,"7",14,25,"5",31,"10","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","1",0,"8",18,37,"6",7,"6","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Transfer"
"Cat","2190",1,"5",10,38,"5",23,"10","2015","morning","6","18","no","no","Domestic Shorthair","Calico","no","Female","adult","Euthanasia"
"Cat","60",0,"8",18,58,"1",1,"6","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","60",1,"8",17,52,"7",29,"6","2014","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","1460",1,"3",12,2,"3",21,"10","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","adult","Adoption"
"Cat","14",0,"8",14,43,"1",24,"8","2015","midday","11","22","yes","no","Domestic Shorthair","Cream","Unknown","Unknown","baby","Transfer"
"Cat","4",0,"8",14,34,"2",29,"7","2014","midday","11","22","yes","no","Domestic Shorthair","Cream","yes","Male","baby","Transfer"
"Cat","365",1,"5",18,20,"6",25,"7","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","1095",1,"6",12,34,"6",13,"9","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","adult","Adoption"
"Cat","240",1,"5",14,41,"4",30,"4","2015","midday","18","22","yes","no","Domestic Shorthair","White","no","Male","baby","Transfer"
"Cat","60",1,"6",16,31,"6",18,"7","2015","lateday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","baby","Adoption"
"Cat","60",1,"9",11,11,"5",4,"10","2013","night","12","22","yes","no","Domestic Shorthair","Orange","no","Female","baby","Adoption"
"Cat","150",1,"5",12,51,"2",24,"12","2013","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Transfer"
"Cat","60",0,"8",12,35,"3",6,"8","2014","midday","10","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","30",0,"8",18,37,"4",13,"11","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Euthanasia"
"Cat","60",0,"8",18,32,"1",9,"12","2013","lateday","15","22","yes","no","Domestic Shorthair","Chocolate","no","Female","baby","Adoption"
"Cat","365",0,"8",17,56,"2",17,"3","2015","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","365",0,"8",9,0,"1",19,"10","2015","morning","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","90",1,"7",10,10,"5",1,"8","2014","morning","6","24","yes","no","Domestic Medium Hair","Calico","no","Female","baby","Adoption"
"Cat","60",0,"8",19,31,"6",12,"7","2014","lateday","11","11","yes","no","Siamese","Lilac","no","Male","baby","Adoption"
"Cat","30",0,"8",10,46,"1",30,"6","2014","morning","10","12","yes","no","Snowshoe","Blue","yes","Female","baby","Transfer"
"Cat","120",1,"6",12,25,"4",4,"12","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Transfer"
"Cat","60",0,"8",18,24,"1",25,"11","2013","lateday","18","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","21",0,"8",14,30,"4",17,"4","2014","midday","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","30",1,"6",19,29,"5",26,"6","2015","lateday","11","24","yes","no","Domestic Medium Hair","Brown","no","Male","baby","Adoption"
"Cat","14",0,"8",14,13,"2",24,"6","2014","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Male","baby","Transfer"
"Cat","28",0,"8",12,49,"3",18,"6","2014","midday","17","22","yes","no","Domestic Shorthair","Brown","yes","Male","baby","Transfer"
"Cat","4380",1,"4",15,15,"7",17,"1","2016","midday","11","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Adoption"
"Cat","60",1,"7",18,11,"6",30,"1","2016","lateday","16","12","yes","no","Snowshoe","Seal","no","Female","baby","Adoption"
"Cat","7",0,"8",13,15,"6",19,"4","2014","midday","6","22","yes","no","Domestic Shorthair","Tortie","yes","Female","baby","Euthanasia"
"Cat","365",0,"8",9,0,"6",16,"8","2014","morning","5","22","yes","no","Domestic Shorthair","Black","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"5",12,24,"6",12,"7","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","30",1,"7",15,2,"5",26,"9","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","30",1,"3",18,28,"6",6,"12","2014","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","730",0,"8",9,0,"6",8,"8","2015","morning","12","22","yes","no","Domestic Shorthair","Orange","no","Male","nearly_baby","Transfer"
"Cat","365",0,"8",19,39,"4",15,"5","2014","lateday","11","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","730",1,"5",12,47,"6",2,"11","2013","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","nearly_baby","Adoption"
"Cat","2555",1,"4",13,29,"4",4,"6","2015","midday","13","22","yes","no","Domestic Shorthair","Torbie","no","Female","adult","Return_to_owner"
"Cat","365",1,"6",14,45,"1",15,"2","2016","midday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","365",0,"8",9,0,"1",24,"11","2014","morning","12","24","yes","no","Domestic Medium Hair","Tortie","yes","Female","baby","Transfer"
"Cat","180",1,"4",16,5,"7",22,"12","2013","lateday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","baby","Adoption"
"Cat","30",1,"4",17,4,"7",6,"9","2015","lateday","16","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","90",0,"8",11,42,"6",26,"9","2015","night","11","11","yes","no","Siamese","Flame","yes","Male","baby","Died"
"Cat","1095",1,"7",13,14,"2",26,"1","2016","midday","6","24","yes","no","Domestic Medium Hair","Calico","yes","Female","adult","Transfer"
"Cat","1460",0,"8",9,0,"6",17,"1","2015","morning","11","18","no","no","Domestic Shorthair","Brown","yes","Male","adult","Transfer"
"Cat","365",0,"8",16,28,"4",1,"5","2014","lateday","4","22","yes","no","Domestic Shorthair","Blue","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"4",18,36,"7",6,"7","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","21",0,"8",14,59,"7",20,"10","2013","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Female","baby","Transfer"
"Cat","60",1,"6",0,0,"6",28,"2","2015","night","6","21","yes","no","Domestic Longhair","Torbie","yes","Female","baby","Transfer"
"Cat","730",0,"8",13,32,"2",17,"2","2015","midday","17","22","yes","no","Domestic Shorthair","Brown","yes","Male","nearly_baby","Euthanasia"
"Cat","180",1,"7",14,32,"4",12,"12","2013","midday","18","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","21",0,"8",0,0,"2",11,"8","2015","night","11","7","no","no","Siamese","Lilac","yes","Male","baby","Transfer"
"Cat","14",0,"8",12,50,"1",25,"5","2015","midday","16","22","yes","no","Domestic Shorthair","Blue","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"5",17,43,"5",17,"10","2014","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Female","baby","Adoption"
"Cat","30",1,"4",12,33,"6",4,"10","2014","midday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","730",1,"5",18,29,"7",24,"8","2014","lateday","18","22","yes","no","Domestic Shorthair","Orange","no","Male","nearly_baby","Return_to_owner"
"Cat","365",0,"8",9,0,"7",5,"10","2014","morning","17","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","60",0,"8",16,19,"2",16,"12","2014","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","60",1,"7",15,50,"4",18,"6","2015","midday","11","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","150",1,"6",17,5,"6",14,"12","2013","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","2190",1,"6",19,3,"7",17,"5","2015","lateday","11","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Adoption"
"Cat","60",0,"8",17,10,"1",9,"3","2015","lateday","11","24","yes","no","Domestic Medium Hair","Brown","no","Female","baby","Adoption"
"Cat","150",1,"4",19,13,"7",16,"2","2014","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","4",0,"8",12,4,"2",22,"10","2013","midday","11","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Died"
"Cat","730",0,"8",19,11,"5",23,"5","2014","lateday","17","22","yes","no","Domestic Shorthair","White","Unknown","Unknown","nearly_baby","Transfer"
"Cat","60",0,"8",17,12,"3",22,"7","2015","lateday","11","11","yes","no","Siamese","Flame","no","Male","baby","Adoption"
"Cat","30",1,"6",18,7,"3",27,"5","2015","lateday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","60",1,"5",16,24,"6",9,"11","2013","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","730",1,"9",13,37,"1",23,"3","2015","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","nearly_baby","Transfer"
"Cat","5110",1,"10",11,15,"5",13,"2","2015","night","16","22","yes","no","Domestic Shorthair","White","no","Female","adult","Return_to_owner"
"Cat","120",1,"4",13,26,"6",13,"12","2014","midday","18","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","60",1,"5",14,25,"5",31,"10","2014","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Transfer"
"Cat","120",1,"5",18,14,"7",22,"12","2013","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Female","baby","Adoption"
"Cat","90",1,"11",13,27,"7",17,"1","2016","midday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","baby","Adoption"
"Cat","120",1,"4",17,50,"6",12,"12","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","90",0,"8",19,23,"6",12,"12","2015","lateday","11","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Transfer"
"Cat","120",1,"5",15,3,"2",10,"12","2013","midday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","14",0,"8",13,8,"3",6,"5","2015","midday","12","22","yes","no","Domestic Shorthair","Orange","yes","Male","baby","Transfer"
"Cat","120",1,"5",11,50,"5",15,"1","2016","night","11","22","yes","no","Domestic Shorthair","Brown","no","Male","baby","Adoption"
"Cat","1095",1,"7",13,38,"2",12,"8","2014","midday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","adult","Transfer"
"Cat","2555",1,"5",14,14,"7",24,"8","2014","midday","6","22","yes","no","Domestic Shorthair","Torbie","no","Female","adult","Adoption"
"Cat","60",1,"5",7,29,"2",23,"6","2015","morning","12","22","yes","no","Domestic Shorthair","Orange","no","Male","baby","Adoption"
"Cat","365",1,"8",14,20,"6",21,"3","2015","midday","17","22","yes","no","Domestic Shorthair","Cream","no","Male","baby","Adoption"
"Cat","730",0,"8",9,0,"7",12,"7","2015","morning","6","24","yes","no","Domestic Medium Hair","Torbie","yes","Female","nearly_baby","Transfer"
"Cat","3650",1,"6",17,15,"3",28,"10","2015","lateday","12","22","yes","no","Domestic Shorthair","Orange","no","Male","adult","Adoption"
"Cat","21",0,"8",15,35,"2",30,"9","2014","midday","5","22","yes","no","Domestic Shorthair","Black","yes","Female","baby","Transfer"
"Cat","150",1,"4",18,55,"5",18,"10","2013","lateday","6","24","yes","no","Domestic Medium Hair","Tortie","no","Female","baby","Adoption"
"Cat","60",0,"8",17,7,"2",22,"4","2014","lateday","5","22","yes","no","Domestic Shorthair","Black","no","Male","baby","Adoption"
"Cat","14",0,"8",12,2,"6",26,"4","2014","midday","6","22","yes","no","Domestic Shorthair","Calico","yes","Female","baby","Transfer"
"Cat","90",1,"4",18,22,"5",20,"6","2014","lateday","11","17","no","no","Domestic Longhair","Brown","no","Male","baby","Adoption"
"Cat","60",1,"7",12,41,"6",8,"8","2015","midday","17","22","yes","no","Domestic Shorthair","Brown","no","Female","baby","Adoption"
"Cat","730",0,"8",15,57,"7",6,"4","2014","midday","11","22","yes","no","Domestic Shorthair","Brown","yes","Male","nearly_baby","Transfer"
"Cat","60",1,"4",18,43,"6",15,"8","2015","lateday","4","22","yes","no","Domestic Shorthair","Blue","no","Male","baby","Adoption"
"Cat","1",0,"8",13,41,"7",12,"4","2015","midday","11","22","yes","no","Domestic Shorthair","Brown","Unknown","Unknown","baby","Transfer"
"Cat","60",1,"8",14,52,"6",5,"10","2013","midday","6","22","yes","no","Domestic Shorthair","Calico","no","Female","baby","Adoption"
"Cat","1460",1,"9",0,0,"5",8,"1","2016","night","11","22","yes","no","Domestic Shorthair","Black","no","Male","adult","Transfer"
