"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
5410,0.7,0.0,0.0,0.1,0.2
5411,0.4,0.0,0.0,0.3,0.3
5412,0.6,0.0,0.0,0.2,0.2
5413,0.7,0.0,0.0,0.0,0.3
5414,0.5,0.0,0.0,0.4,0.1
5415,0.7,0.0,0.0,0.2,0.1
5416,0.5,0.0,0.0,0.4,0.1
5417,0.7,0.0,0.0,0.2,0.1
5418,0.1,0.0,0.0,0.0,0.9
5419,0.5,0.0,0.0,0.5,0.0
5420,0.9,0.0,0.0,0.0,0.1
5421,0.0,0.0,0.0,0.0,1.0
5422,0.5,0.0,0.0,0.0,0.5
5423,0.4,0.0,0.0,0.6,0.0
5424,1.0,0.0,0.0,0.0,0.0
5425,0.2,0.0,0.1,0.2,0.5
5426,0.0,0.0,0.1,0.0,0.9
5427,0.7,0.0,0.0,0.0,0.3
5428,0.9,0.0,0.0,0.0,0.1
5429,0.7,0.0,0.0,0.3,0.0
5430,0.5,0.0,0.0,0.4,0.1
5431,1.0,0.0,0.0,0.0,0.0
5432,0.7,0.0,0.0,0.0,0.3
5433,0.4,0.0,0.0,0.4,0.2
5434,1.0,0.0,0.0,0.0,0.0
5435,0.2,0.0,0.1,0.6,0.1
5436,0.0,0.0,0.0,0.0,1.0
5437,0.0,0.0,0.0,0.0,1.0
5438,0.2,0.0,0.0,0.5,0.3
5439,0.4,0.0,0.0,0.4,0.2
5440,0.7,0.0,0.0,0.3,0.0
5441,0.6,0.0,0.0,0.1,0.3
5442,0.5,0.1,0.0,0.0,0.4
5443,0.4,0.0,0.0,0.0,0.6
5444,0.3,0.0,0.1,0.5,0.1
5445,0.3,0.0,0.0,0.0,0.7
5446,0.8,0.0,0.0,0.2,0.0
5447,0.8,0.0,0.0,0.2,0.0
5448,0.2,0.0,0.1,0.0,0.7
5449,0.0,0.0,0.0,0.8,0.2
5450,1.0,0.0,0.0,0.0,0.0
5451,1.0,0.0,0.0,0.0,0.0
5452,0.0,0.0,0.0,0.0,1.0
5453,0.9,0.0,0.0,0.1,0.0
5454,0.1,0.0,0.4,0.1,0.4
5455,0.1,0.0,0.0,0.9,0.0
5456,1.0,0.0,0.0,0.0,0.0
5457,0.4,0.0,0.2,0.1,0.3
5458,1.0,0.0,0.0,0.0,0.0
5459,0.4,0.0,0.0,0.6,0.0
5460,0.5,0.0,0.3,0.2,0.0
5461,0.4,0.0,0.0,0.4,0.2
5462,0.9,0.0,0.0,0.0,0.1
5463,0.0,0.0,0.1,0.0,0.9
5464,0.8,0.0,0.0,0.0,0.2
5465,0.3,0.2,0.1,0.0,0.4
5466,0.0,0.0,0.0,0.0,1.0
5467,0.3,0.0,0.0,0.7,0.0
5468,0.8,0.0,0.0,0.1,0.1
5469,0.7,0.0,0.1,0.1,0.1
5470,0.3,0.0,0.0,0.1,0.6
5471,0.5,0.0,0.1,0.3,0.1
5472,0.3,0.0,0.1,0.3,0.3
5473,0.0,0.1,0.2,0.5,0.2
5474,0.2,0.0,0.3,0.3,0.2
5475,0.0,0.0,0.0,0.0,1.0
5476,0.7,0.0,0.1,0.2,0.0
5477,0.0,0.1,0.1,0.0,0.8
5478,0.1,0.0,0.0,0.7,0.2
5479,0.1,0.0,0.0,0.0,0.9
5480,0.0,0.0,0.0,0.0,1.0
5481,0.2,0.0,0.0,0.2,0.6
5482,0.5,0.0,0.0,0.0,0.5
5483,0.2,0.0,0.0,0.8,0.0
5484,0.8,0.0,0.0,0.0,0.2
5485,1.0,0.0,0.0,0.0,0.0
5486,0.9,0.0,0.0,0.0,0.1
5487,0.1,0.0,0.2,0.2,0.5
5488,0.6,0.0,0.0,0.4,0.0
5489,0.7,0.0,0.0,0.1,0.2
5490,0.1,0.0,0.1,0.7,0.1
5491,0.6,0.0,0.0,0.2,0.2
5492,0.5,0.0,0.0,0.5,0.0
5493,0.9,0.0,0.0,0.1,0.0
5494,0.4,0.0,0.0,0.0,0.6
5495,0.2,0.0,0.0,0.5,0.3
5496,1.0,0.0,0.0,0.0,0.0
5497,0.7,0.0,0.0,0.3,0.0
5498,0.7,0.0,0.1,0.2,0.0
5499,0.7,0.0,0.1,0.0,0.2
5500,0.4,0.0,0.0,0.2,0.4
5501,0.5,0.0,0.0,0.0,0.5
5502,0.0,0.0,0.3,0.0,0.7
5503,0.4,0.0,0.1,0.5,0.0
5504,0.5,0.0,0.1,0.2,0.2
5505,0.9,0.0,0.0,0.1,0.0
5506,0.4,0.0,0.0,0.2,0.4
5507,0.8,0.0,0.0,0.0,0.2
5508,0.0,0.0,0.1,0.7,0.2
5509,0.2,0.0,0.0,0.0,0.8
5510,0.6,0.0,0.0,0.3,0.1
5511,0.4,0.0,0.2,0.0,0.4
5512,1.0,0.0,0.0,0.0,0.0
5513,0.5,0.0,0.1,0.4,0.0
5514,0.0,0.0,0.0,0.0,1.0
5515,0.9,0.0,0.0,0.0,0.1
5516,0.9,0.0,0.0,0.1,0.0
5517,0.6,0.0,0.0,0.2,0.2
5518,0.0,0.0,0.1,0.0,0.9
5519,0.8,0.0,0.0,0.2,0.0
5520,0.7,0.0,0.0,0.1,0.2
5521,1.0,0.0,0.0,0.0,0.0
5522,0.1,0.0,0.0,0.6,0.3
5523,0.3,0.0,0.0,0.6,0.1
5524,1.0,0.0,0.0,0.0,0.0
5525,0.1,0.0,0.3,0.0,0.6
5526,0.3,0.0,0.0,0.3,0.4
5527,0.5,0.0,0.0,0.5,0.0
5528,1.0,0.0,0.0,0.0,0.0
5529,0.1,0.0,0.1,0.3,0.5
5530,0.2,0.0,0.0,0.0,0.8
5531,0.5,0.0,0.0,0.0,0.5
5532,0.8,0.0,0.0,0.1,0.1
5533,0.8,0.0,0.0,0.1,0.1
5534,0.0,0.0,0.0,0.7,0.3
5535,0.8,0.0,0.0,0.1,0.1
5536,0.4,0.0,0.0,0.0,0.6
5537,0.0,0.0,0.2,0.0,0.8
5538,0.8,0.0,0.0,0.2,0.0
5539,0.7,0.1,0.0,0.1,0.1
5540,0.0,0.0,0.4,0.0,0.6
5541,0.1,0.0,0.0,0.8,0.1
5542,0.1,0.0,0.4,0.0,0.5
5543,0.5,0.0,0.0,0.0,0.5
5544,0.1,0.0,0.2,0.5,0.2
5545,0.7,0.0,0.0,0.3,0.0
5546,0.3,0.0,0.0,0.4,0.3
5547,0.8,0.0,0.0,0.1,0.1
5548,0.6,0.0,0.0,0.0,0.4
5549,0.3,0.0,0.0,0.1,0.6
5550,0.8,0.0,0.0,0.2,0.0
5551,0.0,0.0,0.2,0.0,0.8
5552,0.7,0.0,0.0,0.0,0.3
5553,0.3,0.0,0.0,0.0,0.7
5554,0.8,0.0,0.0,0.0,0.2
5555,0.5,0.0,0.0,0.2,0.3
5556,0.4,0.0,0.0,0.2,0.4
5557,0.4,0.0,0.0,0.3,0.3
5558,0.2,0.0,0.0,0.1,0.7
5559,0.9,0.0,0.0,0.0,0.1
5560,0.9,0.0,0.0,0.1,0.0
5561,0.0,0.0,0.0,0.0,1.0
5562,0.2,0.0,0.1,0.4,0.3
5563,0.9,0.0,0.0,0.0,0.1
5564,1.0,0.0,0.0,0.0,0.0
5565,0.8,0.0,0.0,0.2,0.0
5566,0.7,0.0,0.0,0.3,0.0
5567,0.0,0.0,0.0,0.0,1.0
5568,1.0,0.0,0.0,0.0,0.0
5569,0.7,0.0,0.0,0.0,0.3
5570,0.0,0.0,0.0,0.0,1.0
5571,1.0,0.0,0.0,0.0,0.0
5572,0.2,0.0,0.0,0.5,0.3
5573,0.7,0.0,0.0,0.2,0.1
5574,0.2,0.0,0.0,0.0,0.8
5575,0.3,0.0,0.1,0.2,0.4
5576,0.1,0.0,0.0,0.9,0.0
5577,0.4,0.0,0.0,0.5,0.1
5578,0.6,0.0,0.0,0.4,0.0
5579,0.9,0.0,0.0,0.1,0.0
5580,0.7,0.0,0.0,0.0,0.3
5581,0.0,0.0,0.1,0.7,0.2
5582,0.2,0.0,0.0,0.6,0.2
5583,0.9,0.0,0.0,0.1,0.0
5584,1.0,0.0,0.0,0.0,0.0
5585,0.0,0.0,0.0,0.0,1.0
5586,0.0,0.0,0.4,0.0,0.6
5587,0.5,0.0,0.0,0.5,0.0
5588,0.5,0.0,0.0,0.4,0.1
5589,0.3,0.0,0.1,0.5,0.1
5590,0.0,0.0,0.0,0.0,1.0
5591,0.5,0.0,0.2,0.3,0.0
5592,0.0,0.0,0.1,0.0,0.9
5593,0.7,0.0,0.0,0.1,0.2
5594,0.2,0.0,0.0,0.5,0.3
5595,0.8,0.0,0.0,0.2,0.0
5596,0.4,0.1,0.0,0.0,0.5
5597,0.0,0.0,0.2,0.1,0.7
5598,1.0,0.0,0.0,0.0,0.0
5599,1.0,0.0,0.0,0.0,0.0
5600,0.8,0.0,0.0,0.2,0.0
5601,0.0,0.0,0.0,0.0,1.0
5602,0.4,0.0,0.0,0.3,0.3
5603,0.2,0.0,0.0,0.6,0.2
5604,0.3,0.0,0.4,0.0,0.3
5605,0.6,0.0,0.0,0.4,0.0
5606,1.0,0.0,0.0,0.0,0.0
5607,0.5,0.0,0.0,0.0,0.5
5608,0.3,0.0,0.3,0.2,0.2
5609,1.0,0.0,0.0,0.0,0.0
5610,1.0,0.0,0.0,0.0,0.0
5611,0.0,0.0,0.5,0.1,0.4
5612,0.1,0.0,0.0,0.0,0.9
5613,0.5,0.0,0.0,0.5,0.0
5614,0.7,0.0,0.0,0.3,0.0
5615,0.9,0.0,0.0,0.1,0.0
5616,0.8,0.0,0.0,0.1,0.1
5617,0.2,0.0,0.0,0.1,0.7
5618,0.9,0.0,0.0,0.0,0.1
5619,0.1,0.0,0.1,0.0,0.8
5620,0.4,0.0,0.1,0.3,0.2
5621,0.9,0.0,0.0,0.1,0.0
5622,0.8,0.0,0.0,0.1,0.1
5623,0.0,0.0,0.1,0.0,0.9
5624,0.7,0.0,0.0,0.0,0.3
5625,0.3,0.0,0.0,0.6,0.1
5626,0.5,0.0,0.1,0.4,0.0
5627,1.0,0.0,0.0,0.0,0.0
5628,0.1,0.0,0.0,0.5,0.4
5629,1.0,0.0,0.0,0.0,0.0
5630,0.4,0.0,0.1,0.5,0.0
5631,0.0,0.1,0.0,0.0,0.9
5632,0.2,0.0,0.0,0.4,0.4
5633,0.8,0.0,0.0,0.2,0.0
5634,0.9,0.0,0.0,0.1,0.0
5635,0.3,0.0,0.0,0.0,0.7
5636,0.0,0.0,0.0,0.3,0.7
5637,0.4,0.0,0.0,0.5,0.1
5638,0.7,0.0,0.1,0.0,0.2
5639,0.2,0.0,0.1,0.4,0.3
5640,0.0,0.0,0.0,0.0,1.0
5641,0.1,0.0,0.0,0.5,0.4
5642,0.0,0.0,0.2,0.0,0.8
5643,1.0,0.0,0.0,0.0,0.0
5644,0.0,0.0,0.0,0.0,1.0
5645,0.0,0.0,0.0,0.0,1.0
5646,0.1,0.0,0.1,0.6,0.2
5647,1.0,0.0,0.0,0.0,0.0
5648,0.6,0.0,0.0,0.0,0.4
5649,0.3,0.0,0.1,0.0,0.6
5650,0.7,0.0,0.0,0.0,0.3
5651,0.0,0.0,0.0,0.0,1.0
5652,0.0,0.0,0.1,0.0,0.9
5653,1.0,0.0,0.0,0.0,0.0
5654,0.4,0.0,0.0,0.1,0.5
5655,0.0,0.0,0.0,0.0,1.0
5656,0.6,0.0,0.0,0.4,0.0
5657,0.5,0.0,0.0,0.4,0.1
5658,0.6,0.0,0.0,0.4,0.0
5659,0.0,0.0,0.0,0.0,1.0
5660,0.5,0.0,0.0,0.5,0.0
5661,1.0,0.0,0.0,0.0,0.0
5662,0.4,0.0,0.0,0.6,0.0
5663,0.7,0.0,0.0,0.1,0.2
5664,1.0,0.0,0.0,0.0,0.0
5665,0.9,0.0,0.0,0.0,0.1
5666,0.0,0.0,0.7,0.0,0.3
5667,0.0,0.0,0.1,0.0,0.9
5668,0.7,0.0,0.0,0.3,0.0
5669,0.8,0.0,0.0,0.1,0.1
5670,0.2,0.0,0.0,0.0,0.8
5671,0.7,0.0,0.0,0.3,0.0
5672,1.0,0.0,0.0,0.0,0.0
5673,0.9,0.0,0.0,0.0,0.1
5674,0.5,0.0,0.0,0.3,0.2
5675,0.3,0.0,0.1,0.0,0.6
5676,0.2,0.0,0.0,0.4,0.4
5677,0.9,0.0,0.0,0.0,0.1
5678,0.7,0.0,0.1,0.1,0.1
5679,0.2,0.0,0.1,0.4,0.3
5680,0.7,0.0,0.0,0.2,0.1
5681,0.5,0.0,0.0,0.1,0.4
5682,1.0,0.0,0.0,0.0,0.0
5683,1.0,0.0,0.0,0.0,0.0
5684,0.6,0.0,0.0,0.2,0.2
5685,0.7,0.0,0.1,0.0,0.2
5686,0.4,0.0,0.0,0.0,0.6
5687,0.7,0.0,0.0,0.1,0.2
5688,0.3,0.0,0.6,0.0,0.1
5689,0.9,0.0,0.0,0.1,0.0
5690,0.7,0.0,0.0,0.0,0.3
5691,0.5,0.0,0.1,0.3,0.1
5692,0.2,0.0,0.1,0.1,0.6
5693,0.6,0.0,0.0,0.3,0.1
5694,0.0,0.0,0.0,0.0,1.0
5695,0.7,0.0,0.0,0.2,0.1
5696,0.1,0.0,0.0,0.5,0.4
5697,0.0,0.1,0.1,0.1,0.7
5698,1.0,0.0,0.0,0.0,0.0
5699,0.0,0.0,0.0,0.0,1.0
5700,0.9,0.0,0.0,0.0,0.1
5701,0.5,0.0,0.0,0.2,0.3
5702,0.6,0.0,0.0,0.2,0.2
5703,0.3,0.0,0.0,0.7,0.0
5704,0.4,0.0,0.1,0.5,0.0
5705,0.7,0.0,0.0,0.0,0.3
5706,1.0,0.0,0.0,0.0,0.0
5707,0.9,0.0,0.0,0.0,0.1
5708,0.6,0.0,0.0,0.1,0.3
5709,0.2,0.0,0.2,0.6,0.0
5710,0.0,0.0,0.0,1.0,0.0
5711,0.4,0.0,0.0,0.6,0.0
5712,0.4,0.0,0.0,0.4,0.2
5713,1.0,0.0,0.0,0.0,0.0
5714,0.9,0.0,0.0,0.0,0.1
5715,0.4,0.0,0.0,0.4,0.2
5716,0.5,0.0,0.0,0.1,0.4
5717,0.6,0.0,0.0,0.1,0.3
5718,0.8,0.0,0.0,0.1,0.1
5719,0.0,0.0,0.0,0.1,0.9
5720,0.6,0.2,0.0,0.0,0.2
5721,0.8,0.0,0.0,0.1,0.1
5722,0.0,0.1,0.0,0.0,0.9
5723,0.9,0.0,0.0,0.1,0.0
5724,0.5,0.0,0.1,0.4,0.0
5725,1.0,0.0,0.0,0.0,0.0
5726,0.6,0.0,0.1,0.3,0.0
5727,0.2,0.0,0.0,0.5,0.3
5728,0.5,0.0,0.0,0.4,0.1
5729,1.0,0.0,0.0,0.0,0.0
5730,0.0,0.0,0.0,0.0,1.0
5731,0.9,0.0,0.0,0.0,0.1
5732,0.4,0.0,0.0,0.5,0.1
5733,0.1,0.0,0.4,0.1,0.4
5734,0.6,0.0,0.0,0.2,0.2
5735,0.9,0.0,0.0,0.0,0.1
5736,1.0,0.0,0.0,0.0,0.0
5737,0.8,0.0,0.0,0.2,0.0
5738,0.8,0.0,0.0,0.0,0.2
5739,0.5,0.0,0.1,0.0,0.4
5740,1.0,0.0,0.0,0.0,0.0
5741,0.3,0.0,0.1,0.5,0.1
5742,0.2,0.0,0.0,0.5,0.3
5743,0.9,0.0,0.1,0.0,0.0
5744,0.9,0.0,0.0,0.0,0.1
5745,0.0,0.0,0.0,0.0,1.0
5746,0.1,0.0,0.1,0.5,0.3
5747,0.7,0.0,0.0,0.2,0.1
5748,0.6,0.0,0.0,0.4,0.0
5749,0.8,0.0,0.0,0.1,0.1
5750,1.0,0.0,0.0,0.0,0.0
5751,0.7,0.0,0.0,0.2,0.1
5752,0.3,0.0,0.0,0.0,0.7
5753,0.7,0.0,0.0,0.1,0.2
5754,0.3,0.0,0.0,0.4,0.3
5755,0.5,0.0,0.0,0.1,0.4
5756,0.5,0.0,0.0,0.1,0.4
5757,0.7,0.0,0.0,0.1,0.2
5758,0.4,0.0,0.0,0.4,0.2
5759,0.7,0.0,0.0,0.1,0.2
5760,0.0,0.2,0.1,0.0,0.7
5761,0.2,0.0,0.1,0.2,0.5
5762,0.6,0.0,0.1,0.1,0.2
5763,0.5,0.0,0.0,0.5,0.0
5764,0.2,0.0,0.0,0.1,0.7
5765,1.0,0.0,0.0,0.0,0.0
5766,0.1,0.0,0.1,0.0,0.8
5767,0.0,0.1,0.0,0.0,0.9
5768,0.9,0.0,0.0,0.1,0.0
5769,0.4,0.0,0.1,0.5,0.0
5770,0.0,0.0,0.0,0.0,1.0
5771,1.0,0.0,0.0,0.0,0.0
5772,0.1,0.0,0.0,0.0,0.9
5773,0.3,0.1,0.0,0.1,0.5
5774,1.0,0.0,0.0,0.0,0.0
5775,0.4,0.0,0.0,0.5,0.1
5776,0.4,0.0,0.0,0.6,0.0
5777,0.6,0.0,0.0,0.0,0.4
5778,0.2,0.0,0.1,0.0,0.7
5779,0.8,0.0,0.1,0.0,0.1
5780,0.9,0.0,0.0,0.1,0.0
5781,0.6,0.0,0.0,0.2,0.2
5782,0.6,0.0,0.0,0.2,0.2
5783,0.7,0.0,0.1,0.0,0.2
5784,0.0,0.0,0.0,0.0,1.0
5785,1.0,0.0,0.0,0.0,0.0
5786,0.9,0.0,0.0,0.0,0.1
5787,0.0,0.0,0.3,0.3,0.4
5788,1.0,0.0,0.0,0.0,0.0
5789,0.0,0.0,0.0,0.0,1.0
5790,0.5,0.0,0.0,0.5,0.0
5791,0.4,0.0,0.1,0.5,0.0
5792,0.1,0.0,0.0,0.2,0.7
5793,0.8,0.0,0.0,0.0,0.2
5794,0.3,0.0,0.1,0.6,0.0
5795,0.9,0.0,0.1,0.0,0.0
5796,0.6,0.0,0.1,0.0,0.3
5797,0.6,0.0,0.0,0.2,0.2
5798,1.0,0.0,0.0,0.0,0.0
5799,0.0,0.0,0.0,0.0,1.0
5800,0.2,0.0,0.0,0.0,0.8
5801,0.6,0.0,0.0,0.4,0.0
5802,0.8,0.0,0.0,0.0,0.2
5803,0.9,0.0,0.0,0.0,0.1
5804,0.3,0.0,0.0,0.6,0.1
5805,0.9,0.0,0.0,0.0,0.1
5806,0.3,0.0,0.1,0.2,0.4
5807,0.0,0.0,0.2,0.8,0.0
5808,0.5,0.0,0.0,0.4,0.1
5809,0.9,0.0,0.1,0.0,0.0
5810,0.3,0.0,0.0,0.5,0.2
5811,1.0,0.0,0.0,0.0,0.0
5812,0.0,0.0,0.0,0.5,0.5
5813,0.6,0.0,0.0,0.0,0.4
5814,0.1,0.0,0.1,0.0,0.8
5815,0.3,0.0,0.0,0.0,0.7
5816,0.4,0.0,0.0,0.5,0.1
5817,1.0,0.0,0.0,0.0,0.0
5818,1.0,0.0,0.0,0.0,0.0
5819,0.6,0.0,0.0,0.4,0.0
5820,0.5,0.1,0.0,0.3,0.1
5821,0.2,0.0,0.1,0.0,0.7
5822,0.0,0.0,0.0,0.0,1.0
5823,0.0,0.0,0.0,0.0,1.0
5824,0.9,0.0,0.0,0.0,0.1
5825,0.2,0.0,0.0,0.7,0.1
5826,1.0,0.0,0.0,0.0,0.0
5827,0.3,0.0,0.0,0.2,0.5
5828,0.6,0.0,0.0,0.3,0.1
5829,0.3,0.0,0.0,0.5,0.2
5830,0.5,0.0,0.0,0.0,0.5
5831,0.8,0.0,0.0,0.1,0.1
5832,0.0,0.0,0.0,0.0,1.0
5833,0.1,0.0,0.0,0.8,0.1
5834,0.8,0.0,0.0,0.2,0.0
5835,0.5,0.0,0.0,0.0,0.5
5836,0.9,0.0,0.0,0.1,0.0
5837,0.5,0.0,0.0,0.5,0.0
5838,0.9,0.0,0.0,0.0,0.1
5839,0.5,0.0,0.0,0.4,0.1
5840,0.5,0.0,0.0,0.4,0.1
5841,1.0,0.0,0.0,0.0,0.0
5842,0.5,0.0,0.1,0.4,0.0
5843,1.0,0.0,0.0,0.0,0.0
5844,0.9,0.0,0.0,0.1,0.0
5845,0.8,0.0,0.0,0.0,0.2
5846,0.6,0.0,0.0,0.0,0.4
5847,0.9,0.0,0.0,0.1,0.0
5848,0.3,0.0,0.1,0.5,0.1
5849,0.0,0.0,0.0,0.0,1.0
5850,0.1,0.0,0.0,0.7,0.2
5851,0.4,0.0,0.0,0.4,0.2
5852,0.7,0.0,0.0,0.3,0.0
5853,0.5,0.0,0.0,0.1,0.4
5854,1.0,0.0,0.0,0.0,0.0
5855,0.2,0.0,0.0,0.7,0.1
5856,1.0,0.0,0.0,0.0,0.0
5857,1.0,0.0,0.0,0.0,0.0
5858,0.0,0.2,0.0,0.0,0.8
5859,1.0,0.0,0.0,0.0,0.0
5860,0.8,0.0,0.0,0.2,0.0
5861,0.1,0.0,0.0,0.6,0.3
5862,0.1,0.0,0.0,0.0,0.9
5863,0.1,0.0,0.0,0.3,0.6
5864,0.1,0.0,0.1,0.8,0.0
5865,1.0,0.0,0.0,0.0,0.0
5866,0.8,0.0,0.0,0.1,0.1
5867,0.3,0.0,0.0,0.0,0.7
5868,0.0,0.0,0.0,0.0,1.0
5869,0.2,0.0,0.0,0.0,0.8
5870,0.7,0.0,0.0,0.2,0.1
5871,0.8,0.0,0.1,0.1,0.0
5872,0.4,0.0,0.0,0.0,0.6
5873,0.6,0.0,0.0,0.3,0.1
5874,0.9,0.0,0.0,0.0,0.1
5875,0.1,0.0,0.1,0.2,0.6
5876,0.9,0.0,0.0,0.0,0.1
5877,0.8,0.0,0.1,0.0,0.1
5878,0.1,0.1,0.1,0.0,0.7
5879,0.0,0.0,0.3,0.0,0.7
5880,0.8,0.0,0.0,0.1,0.1
5881,0.1,0.0,0.0,0.0,0.9
5882,0.5,0.0,0.1,0.1,0.3
5883,0.8,0.0,0.0,0.0,0.2
5884,1.0,0.0,0.0,0.0,0.0
5885,0.9,0.0,0.0,0.0,0.1
5886,0.1,0.0,0.0,0.5,0.4
5887,0.6,0.0,0.1,0.0,0.3
5888,0.9,0.0,0.0,0.0,0.1
5889,0.6,0.0,0.0,0.4,0.0
5890,0.7,0.0,0.0,0.3,0.0
5891,0.8,0.0,0.0,0.1,0.1
5892,0.7,0.0,0.0,0.0,0.3
5893,0.3,0.0,0.0,0.1,0.6
5894,0.2,0.0,0.1,0.7,0.0
5895,0.2,0.0,0.0,0.7,0.1
5896,0.5,0.0,0.0,0.1,0.4
5897,1.0,0.0,0.0,0.0,0.0
5898,1.0,0.0,0.0,0.0,0.0
5899,1.0,0.0,0.0,0.0,0.0
5900,0.2,0.0,0.3,0.0,0.5
5901,0.3,0.0,0.0,0.0,0.7
5902,0.0,0.0,0.0,0.0,1.0
5903,0.6,0.0,0.0,0.2,0.2
5904,1.0,0.0,0.0,0.0,0.0
5905,0.8,0.0,0.0,0.1,0.1
5906,0.3,0.0,0.1,0.0,0.6
5907,0.3,0.0,0.2,0.5,0.0
5908,0.2,0.0,0.1,0.4,0.3
5909,0.5,0.0,0.0,0.4,0.1
5910,0.6,0.0,0.0,0.0,0.4
5911,0.1,0.0,0.0,0.0,0.9
5912,0.1,0.0,0.0,0.0,0.9
5913,0.3,0.0,0.0,0.5,0.2
5914,0.6,0.0,0.0,0.4,0.0
5915,0.0,0.0,0.0,0.0,1.0
5916,0.2,0.0,0.1,0.5,0.2
5917,1.0,0.0,0.0,0.0,0.0
5918,1.0,0.0,0.0,0.0,0.0
5919,0.4,0.0,0.0,0.5,0.1
5920,0.0,0.0,0.0,0.0,1.0
5921,0.7,0.0,0.0,0.0,0.3
5922,0.0,0.0,0.0,0.0,1.0
5923,0.7,0.0,0.0,0.0,0.3
5924,0.0,0.0,0.3,0.1,0.6
5925,0.9,0.0,0.0,0.1,0.0
5926,1.0,0.0,0.0,0.0,0.0
5927,0.9,0.0,0.0,0.0,0.1
5928,0.6,0.0,0.1,0.3,0.0
5929,0.1,0.0,0.0,0.4,0.5
5930,1.0,0.0,0.0,0.0,0.0
5931,0.3,0.0,0.0,0.4,0.3
5932,0.8,0.0,0.0,0.2,0.0
5933,0.6,0.0,0.0,0.0,0.4
5934,0.5,0.0,0.0,0.0,0.5
5935,0.0,0.0,0.1,0.0,0.9
5936,0.4,0.0,0.0,0.4,0.2
5937,0.8,0.0,0.0,0.2,0.0
5938,0.6,0.0,0.0,0.2,0.2
5939,0.1,0.0,0.1,0.6,0.2
5940,0.9,0.0,0.0,0.1,0.0
5941,0.4,0.0,0.0,0.3,0.3
5942,1.0,0.0,0.0,0.0,0.0
5943,1.0,0.0,0.0,0.0,0.0
5944,0.0,0.0,0.1,0.9,0.0
5945,0.2,0.0,0.0,0.0,0.8
5946,0.5,0.0,0.0,0.2,0.3
5947,0.9,0.0,0.0,0.1,0.0
5948,0.0,0.0,0.0,0.0,1.0
5949,0.2,0.0,0.1,0.4,0.3
5950,0.3,0.0,0.0,0.3,0.4
5951,0.4,0.0,0.0,0.0,0.6
5952,0.9,0.0,0.0,0.1,0.0
5953,0.3,0.0,0.1,0.6,0.0
5954,0.1,0.0,0.1,0.5,0.3
5955,0.9,0.0,0.0,0.1,0.0
5956,1.0,0.0,0.0,0.0,0.0
5957,0.0,0.0,0.0,0.0,1.0
5958,0.0,0.0,0.0,0.0,1.0
5959,0.0,0.0,0.0,0.0,1.0
5960,0.1,0.0,0.0,0.2,0.7
5961,0.8,0.0,0.0,0.1,0.1
5962,0.3,0.0,0.2,0.1,0.4
5963,1.0,0.0,0.0,0.0,0.0
5964,0.0,0.0,0.7,0.1,0.2
5965,0.9,0.0,0.0,0.0,0.1
5966,0.1,0.0,0.0,0.9,0.0
5967,0.0,0.0,0.0,0.0,1.0
5968,0.4,0.0,0.0,0.2,0.4
5969,1.0,0.0,0.0,0.0,0.0
5970,1.0,0.0,0.0,0.0,0.0
5971,0.3,0.0,0.1,0.5,0.1
5972,1.0,0.0,0.0,0.0,0.0
5973,0.8,0.0,0.0,0.1,0.1
5974,0.4,0.0,0.0,0.2,0.4
5975,0.0,0.0,0.0,0.0,1.0
5976,0.3,0.0,0.0,0.3,0.4
5977,0.2,0.0,0.1,0.0,0.7
5978,1.0,0.0,0.0,0.0,0.0
5979,0.2,0.0,0.0,0.6,0.2
5980,0.5,0.0,0.0,0.3,0.2
5981,0.8,0.0,0.0,0.1,0.1
5982,0.1,0.0,0.0,0.3,0.6
5983,0.9,0.0,0.0,0.1,0.0
5984,1.0,0.0,0.0,0.0,0.0
5985,0.0,0.0,0.5,0.0,0.5
5986,0.9,0.0,0.0,0.1,0.0
5987,0.4,0.0,0.0,0.5,0.1
5988,0.9,0.0,0.0,0.0,0.1
5989,0.5,0.0,0.0,0.5,0.0
5990,0.4,0.0,0.0,0.1,0.5
5991,0.0,0.0,0.1,0.8,0.1
5992,0.4,0.0,0.2,0.1,0.3
5993,0.0,0.0,0.2,0.0,0.8
5994,0.0,0.0,0.3,0.1,0.6
5995,1.0,0.0,0.0,0.0,0.0
5996,0.4,0.0,0.0,0.3,0.3
5997,1.0,0.0,0.0,0.0,0.0
5998,0.6,0.0,0.1,0.2,0.1
5999,0.9,0.0,0.0,0.0,0.1
6000,0.3,0.0,0.1,0.3,0.3
6001,0.0,0.0,0.0,0.0,1.0
6002,0.6,0.0,0.0,0.3,0.1
6003,0.2,0.0,0.0,0.8,0.0
6004,0.2,0.0,0.1,0.2,0.5
6005,0.5,0.0,0.2,0.0,0.3
6006,0.5,0.0,0.0,0.4,0.1
6007,0.8,0.1,0.0,0.1,0.0
6008,0.2,0.0,0.0,0.0,0.8
6009,0.6,0.0,0.0,0.4,0.0
6010,0.9,0.0,0.0,0.1,0.0
6011,0.1,0.1,0.0,0.0,0.8
6012,0.8,0.0,0.0,0.0,0.2
6013,0.8,0.0,0.0,0.2,0.0
6014,0.0,0.0,0.0,0.0,1.0
6015,0.0,0.0,0.0,0.0,1.0
6016,0.2,0.0,0.1,0.0,0.7
